"REF_DATE","GEO","Educational.attainment.level","Age.group","Sex","UOM","VALUE"
2020,"Ontario","Master's or Doctoral level","25 to 44 years","Female","Percent",15.5
2020,"Ontario","Master's or Doctoral level","25 to 44 years","Male","Percent",13
2020,"Ontario","Master's or Doctoral level","45 to 64 years","Both sexes","Percent",11.5
2020,"Ontario","Master's or Doctoral level","45 to 64 years","Female","Percent",10
2020,"Ontario","Master's or Doctoral level","45 to 64 years","Male","Percent",12
2020,"Ontario","Master's or Doctoral level","Total, 25 to 64 years","Both sexes","Percent",6.5
2020,"Ontario","Master's or Doctoral level","Total, 25 to 64 years","Female","Percent",6.5
2020,"Ontario","Master's or Doctoral level","Total, 25 to 64 years","Male","Percent",6.5
2020,"Ontario","Post-secondary non-tertiary education","25 to 44 years","Both sexes","Percent",4
2020,"Ontario","Post-secondary non-tertiary education","25 to 44 years","Female","Percent",2
2020,"Ontario","Post-secondary non-tertiary education","25 to 44 years","Male","Percent",5.5
2020,"Ontario","Post-secondary non-tertiary education","45 to 64 years","Both sexes","Percent",5.5
2020,"Ontario","Post-secondary non-tertiary education","45 to 64 years","Female","Percent",3.5
2020,"Ontario","Post-secondary non-tertiary education","45 to 64 years","Male","Percent",7
2020,"Ontario","Post-secondary non-tertiary education","Total, 25 to 64 years","Both sexes","Percent",2
2020,"Ontario","Post-secondary non-tertiary education","Total, 25 to 64 years","Female","Percent",1.5
2020,"Ontario","Post-secondary non-tertiary education","Total, 25 to 64 years","Male","Percent",3
2020,"Ontario","Pre-primary and primary","25 to 44 years","Both sexes","Percent",1
2020,"Ontario","Pre-primary and primary","25 to 44 years","Female","Percent",1
2020,"Ontario","Pre-primary and primary","25 to 44 years","Male","Percent",1
2020,"Ontario","Pre-primary and primary","45 to 64 years","Both sexes","Percent",2.5
2020,"Ontario","Pre-primary and primary","45 to 64 years","Female","Percent",2.5
2020,"Ontario","Pre-primary and primary","45 to 64 years","Male","Percent",2
2020,"Ontario","Pre-primary and primary","Total, 25 to 64 years","Both sexes","Percent",1
2020,"Ontario","Pre-primary and primary","Total, 25 to 64 years","Female","Percent",1
2020,"Ontario","Pre-primary and primary","Total, 25 to 64 years","Male","Percent",1
2020,"Ontario","Short-cycle tertiary","25 to 44 years","Both sexes","Percent",27.5
2020,"Ontario","Short-cycle tertiary","25 to 44 years","Female","Percent",28.5
2020,"Ontario","Short-cycle tertiary","25 to 44 years","Male","Percent",27
2020,"Ontario","Short-cycle tertiary","45 to 64 years","Both sexes","Percent",28.5
2020,"Ontario","Short-cycle tertiary","45 to 64 years","Female","Percent",31.5
2020,"Ontario","Short-cycle tertiary","45 to 64 years","Male","Percent",25
2020,"Ontario","Short-cycle tertiary","Total, 25 to 64 years","Both sexes","Percent",14
2020,"Ontario","Short-cycle tertiary","Total, 25 to 64 years","Female","Percent",15
2020,"Ontario","Short-cycle tertiary","Total, 25 to 64 years","Male","Percent",13
2020,"Ontario","Tertiary education","25 to 44 years","Both sexes","Percent",71
2020,"Ontario","Tertiary education","25 to 44 years","Female","Percent",78
2020,"Ontario","Tertiary education","25 to 44 years","Male","Percent",64.5
2020,"Ontario","Tertiary education","45 to 64 years","Both sexes","Percent",61
2020,"Ontario","Tertiary education","45 to 64 years","Female","Percent",63.5
2020,"Ontario","Tertiary education","45 to 64 years","Male","Percent",58
2020,"Ontario","Tertiary education","Total, 25 to 64 years","Both sexes","Percent",33
2020,"Ontario","Tertiary education","Total, 25 to 64 years","Female","Percent",35.5
2020,"Ontario","Tertiary education","Total, 25 to 64 years","Male","Percent",30.5
2020,"Ontario","Total, all levels","25 to 44 years","Both sexes","Percent",100
2020,"Ontario","Total, all levels","25 to 44 years","Female","Percent",100
2020,"Ontario","Total, all levels","25 to 44 years","Male","Percent",100
2020,"Ontario","Total, all levels","45 to 64 years","Both sexes","Percent",100
2020,"Ontario","Total, all levels","45 to 64 years","Female","Percent",100
2020,"Ontario","Total, all levels","45 to 64 years","Male","Percent",100
2020,"Ontario","Total, all levels","Total, 25 to 64 years","Both sexes","Percent",50
2020,"Ontario","Total, all levels","Total, 25 to 64 years","Female","Percent",50
2020,"Ontario","Total, all levels","Total, 25 to 64 years","Male","Percent",50
2020,"Ontario","Upper secondary","25 to 44 years","Both sexes","Percent",20.5
2020,"Ontario","Upper secondary","25 to 44 years","Female","Percent",16
2020,"Ontario","Upper secondary","25 to 44 years","Male","Percent",24
2020,"Ontario","Upper secondary","45 to 64 years","Both sexes","Percent",26
2020,"Ontario","Upper secondary","45 to 64 years","Female","Percent",25.5
2020,"Ontario","Upper secondary","45 to 64 years","Male","Percent",26.5
2020,"Ontario","Upper secondary","Total, 25 to 64 years","Both sexes","Percent",11.5
2020,"Ontario","Upper secondary","Total, 25 to 64 years","Female","Percent",10.5
2020,"Ontario","Upper secondary","Total, 25 to 64 years","Male","Percent",12.5
2020,"Ontario","Upper secondary and post-secondary non-tertiary","25 to 44 years","Both sexes","Percent",24
2020,"Ontario","Upper secondary and post-secondary non-tertiary","25 to 44 years","Female","Percent",18.5
2020,"Ontario","Upper secondary and post-secondary non-tertiary","25 to 44 years","Male","Percent",29.5
2020,"Ontario","Upper secondary and post-secondary non-tertiary","45 to 64 years","Both sexes","Percent",31
2020,"Ontario","Upper secondary and post-secondary non-tertiary","45 to 64 years","Female","Percent",29
2020,"Ontario","Upper secondary and post-secondary non-tertiary","45 to 64 years","Male","Percent",33.5
2020,"Ontario","Upper secondary and post-secondary non-tertiary","Total, 25 to 64 years","Both sexes","Percent",14
2020,"Ontario","Upper secondary and post-secondary non-tertiary","Total, 25 to 64 years","Female","Percent",12
2020,"Ontario","Upper secondary and post-secondary non-tertiary","Total, 25 to 64 years","Male","Percent",15.5
2020,"Ontario","Upper secondary or above","25 to 44 years","Both sexes","Percent",95.5
2020,"Ontario","Upper secondary or above","25 to 44 years","Female","Percent",96.5
2020,"Ontario","Upper secondary or above","25 to 44 years","Male","Percent",94.5
2020,"Ontario","Upper secondary or above","45 to 64 years","Both sexes","Percent",92
2020,"Ontario","Upper secondary or above","45 to 64 years","Female","Percent",92.5
2020,"Ontario","Upper secondary or above","45 to 64 years","Male","Percent",91.5
2020,"Ontario","Upper secondary or above","Total, 25 to 64 years","Both sexes","Percent",47
2020,"Ontario","Upper secondary or above","Total, 25 to 64 years","Female","Percent",47
2020,"Ontario","Upper secondary or above","Total, 25 to 64 years","Male","Percent",46.5
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Bachelor's level","25 to 44 years","Both sexes","Percent",22.5
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Bachelor's level","25 to 44 years","Female","Percent",25.5
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Bachelor's level","25 to 44 years","Male","Percent",19.5
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Bachelor's level","45 to 64 years","Both sexes","Percent",14
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Bachelor's level","45 to 64 years","Female","Percent",14.5
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Bachelor's level","45 to 64 years","Male","Percent",12.5
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Bachelor's level","Total, 25 to 64 years","Both sexes","Percent",9
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Bachelor's level","Total, 25 to 64 years","Female","Percent",10
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Bachelor's level","Total, 25 to 64 years","Male","Percent",8
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Below upper secondary","25 to 44 years","Both sexes","Percent",15.5
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Below upper secondary","25 to 44 years","Female","Percent",13.5
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Below upper secondary","25 to 44 years","Male","Percent",17.5
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Below upper secondary","45 to 64 years","Both sexes","Percent",24
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Below upper secondary","45 to 64 years","Female","Percent",24
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Below upper secondary","45 to 64 years","Male","Percent",24
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Below upper secondary","Total, 25 to 64 years","Both sexes","Percent",10
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Below upper secondary","Total, 25 to 64 years","Female","Percent",9.5
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Below upper secondary","Total, 25 to 64 years","Male","Percent",10
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Lower secondary","Total, 25 to 64 years","Both sexes","Percent",6.5
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Lower secondary","Total, 25 to 64 years","Female","Percent",6.5
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Lower secondary","Total, 25 to 64 years","Male","Percent",7
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Master's or Doctoral level","25 to 44 years","Both sexes","Percent",17.5
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Master's or Doctoral level","25 to 44 years","Female","Percent",20
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Master's or Doctoral level","25 to 44 years","Male","Percent",15.5
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Master's or Doctoral level","45 to 64 years","Both sexes","Percent",13.5
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Master's or Doctoral level","45 to 64 years","Female","Percent",13.5
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Master's or Doctoral level","45 to 64 years","Male","Percent",13
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Master's or Doctoral level","Total, 25 to 64 years","Both sexes","Percent",8
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Master's or Doctoral level","Total, 25 to 64 years","Female","Percent",8.5
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Master's or Doctoral level","Total, 25 to 64 years","Male","Percent",7
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Post-secondary non-tertiary education","Total, 25 to 64 years","Both sexes","Percent",3
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Post-secondary non-tertiary education","Total, 25 to 64 years","Female","Percent",3
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Post-secondary non-tertiary education","Total, 25 to 64 years","Male","Percent",3
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Pre-primary and primary","Total, 25 to 64 years","Both sexes","Percent",3
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Pre-primary and primary","Total, 25 to 64 years","Female","Percent",3
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Pre-primary and primary","Total, 25 to 64 years","Male","Percent",3
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Short-cycle tertiary","25 to 44 years","Both sexes","Percent",7
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Short-cycle tertiary","25 to 44 years","Female","Percent",8
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Short-cycle tertiary","25 to 44 years","Male","Percent",7
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Short-cycle tertiary","45 to 64 years","Both sexes","Percent",7
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Short-cycle tertiary","45 to 64 years","Female","Percent",8
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Short-cycle tertiary","45 to 64 years","Male","Percent",7
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Short-cycle tertiary","Total, 25 to 64 years","Both sexes","Percent",3.5
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Short-cycle tertiary","Total, 25 to 64 years","Female","Percent",3.5
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Short-cycle tertiary","Total, 25 to 64 years","Male","Percent",3.5
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Tertiary education","25 to 44 years","Both sexes","Percent",45.5
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Tertiary education","25 to 44 years","Female","Percent",51
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Tertiary education","25 to 44 years","Male","Percent",39.5
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Tertiary education","45 to 64 years","Both sexes","Percent",32.5
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Tertiary education","45 to 64 years","Female","Percent",34.5
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Tertiary education","45 to 64 years","Male","Percent",30.5
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Tertiary education","Total, 25 to 64 years","Both sexes","Percent",19.5
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Tertiary education","Total, 25 to 64 years","Female","Percent",21.5
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Tertiary education","Total, 25 to 64 years","Male","Percent",17.5
2020,"Organisation for Economic Co-operation and Development (OECD) - average","Total, all levels","25 to 44 years","Both sexes","Percent",100
